1860,130,2.39,356.8749,248.2268,108.6481
1860,164,2.43,472.2835,414.4135,57.8700
1860,40,7.34,2467.6234,2467.6234,0.0000
1860,143,1.43,220.0640,129.8447,90.2193
1860,859,3.09,649.4655,649.4655,0.0000
1860,176,7.96,4452.1644,4449.7226,2.4417
1860,10,2.91,669.8406,477.5401,192.3006
1860,34,1.31,99.6050,92.9965,6.6085
1860,547,1.92,231.9047,225.0934,6.8113
1860,45,1.39,27.4169,27.4169,0.0000
1860,134,9.23,11520.3079,10588.3381,931.9699
1860,147,1.21,41.0984,41.0984,0.0000
1861,169,5.22,5184.2756,4132.7085,1051.5671
1861,192,1.52,526.0568,446.0760,79.9807
1861,64,3.38,94.4854,55.5940,38.8913
1861,982,5.35,5042.8112,3659.9692,1382.8420
1861,77,1.61,197.7307,134.1127,63.6179
1861,52,1.80,90.9479,87.0690,3.8789
1861,953,4.07,108.1735,102.4275,5.7461
1861,84,1.07,358.9848,358.9848,0.0000
1861,227,1.55,2058.8278,1962.4334,96.3944
1861,87,4.63,4055.0758,4055.0758,0.0000
1861,43,1.84,65.0677,53.8148,11.2529
1861,859,1.62,340.7455,220.9855,119.7600
1861,832,6.15,1282.0378,1246.3085,35.7293
1861,184,2.59,1811.6289,1287.2337,524.3952
1861,161,5.39,286.2318,286.2318,0.0000
1861,213,5.59,930.7805,665.0093,265.7712
1861,911,8.94,1665.3999,1512.8777,152.5222
1861,973,2.72,222.3276,222.3276,0.0000
1862,28,5.13,984.9390,984.9390,0.0000
1862,3,2.33,2489.5726,2349.8954,139.6773
1862,983,1.41,227.4231,227.4231,0.0000
1862,10,2.41,1057.4671,1057.4671,0.0000
1862,776,4.20,98.2942,91.6842,6.6099
1862,171,4.52,193.1342,182.8084,10.3258
1862,82,7.75,2344.0994,2344.0994,0.0000
1862,108,2.58,268.6772,218.4496,50.2276
1862,229,1.38,187.1391,187.1391,0.0000
1862,689,1.50,131.7547,94.2985,37.4562
1863,106,2.95,2469.0752,1423.5498,1045.5254
1863,51,3.36,271.4834,169.5025,101.9808
1863,168,7.81,6561.9952,6561.9952,0.0000
1863,770,3.76,1484.0597,1177.0384,307.0213
1863,107,2.55,2174.9327,1910.6410,264.2917
1863,118,1.02,123.2672,110.1639,13.1032
1863,136,3.79,157.3199,85.8971,71.4228
1863,23,8.87,4272.8781,3726.3239,546.5542
1863,262,5.47,328.8215,166.5578,162.2637
1863,120,6.95,767.5110,540.1107,227.4003
1863,682,3.90,157.8224,151.0323,6.7901
1863,227,1.05,130.1783,117.7840,12.3943
1863,644,1.62,1270.8666,1270.8666,0.0000
1863,94,1.27,34.9230,34.9230,0.0000
1863,21,5.70,2042.4556,1659.7326,382.7231
1863,403,2.20,492.9535,492.9535,0.0000
1863,142,1.95,398.0518,339.0741,58.9778
1863,887,7.81,4964.8869,4964.8869,0.0000
1864,41,5.81,1039.6959,1039.6959,0.0000
1865,606,5.74,2391.4906,1925.9334,465.5571
1865,971,4.74,2101.7113,2008.4450,93.2663
1865,167,2.33,1140.3999,1123.0634,17.3365
1865,184,1.66,1159.6116,1159.6116,0.0000
1866,79,6.17,1852.0655,1575.0202,277.0452
1866,41,1.16,302.1562,233.1897,68.9665
1867,890,2.26,1243.9073,996.0947,247.8126
1867,855,5.62,2645.6086,2645.6086,0.0000
1867,55,5.01,2570.2938,2071.9628,498.3309
1867,107,2.24,1448.1472,1241.7625,206.3847
1867,484,1.30,44.6475,33.8409,10.8066
1867,72,6.50,3219.8333,2414.0643,805.7690
1867,654,7.88,7905.9508,6865.5217,1040.4291
1867,26,8.46,850.9763,649.9735,201.0029
1867,148,5.28,237.3716,231.1609,6.2108
1867,81,1.51,537.3135,451.9972,85.3163
1867,65,1.70,1235.7228,1149.6137,86.1091
1867,171,1.36,931.1928,781.5229,149.6699
1867,135,1.45,29.8925,16.5487,13.3438
1868,5,6.21,1268.5966,939.0312,329.5654
1869,13,5.84,235.7481,197.6751,38.0731
1870,647,2.98,655.9861,593.7370,62.2492
1870,362,5.48,2402.1918,2402.1918,0.0000
1871,33,2.61,113.5455,78.9110,34.6346
1871,172,4.38,4611.2801,3446.4903,1164.7898
1871,133,3.51,196.5684,189.5330,7.0354
1871,59,4.20,352.5996,265.7577,86.8419
1871,109,6.87,1435.8008,1435.8008,0.0000
1871,170,1.51,117.7742,99.4325,18.3417
1871,108,2.74,103.0837,77.4922,25.5915
1871,118,3.92,1848.2848,1493.0450,355.2398
1872,17,6.33,2872.4462,2872.4462,0.0000
1872,576,4.11,1301.7001,885.0493,416.6507
1872,139,4.36,3093.4730,2539.4535,554.0195
1872,911,4.31,802.6542,802.6542,0.0000
1872,821,4.14,405.1644,405.1644,0.0000
1872,606,2.49,1037.5147,686.9613,350.5534
1872,58,2.77,453.0884,317.8186,135.2698
1872,170,1.45,201.4049,164.0044,37.4005
1872,524,5.36,88.3224,74.7645,13.5578
1872,953,1.78,47.4261,47.4261,0.0000
1872,52,2.82,142.1678,118.9271,23.2406
1872,213,3.93,654.3065,498.2385,156.0680
1872,580,4.95,1081.4897,1061.1718,20.3179
1872,284,2.88,96.8802,84.9874,11.8928
1872,130,3.76,562.1270,454.4210,107.7059
1872,449,1.66,28.4246,27.9877,0.4370
1872,164,8.59,1667.6576,1270.8704,396.7872
1872,43,3.80,134.0945,113.7247,20.3697
1873,877,1.09,542.3056,388.9824,153.3232
1873,136,7.77,1705.2126,1642.8911,62.3215
1873,294,9.56,899.8327,899.8327,0.0000
1873,229,3.33,296.7168,296.7168,0.0000
1873,954,3.26,525.8797,525.8797,0.0000
1874,65,1.41,1021.1906,697.9212,323.2694
1874,11,3.99,374.2336,260.8353,113.3983
1874,176,3.07,879.7309,869.0337,10.6972
1874,585,4.69,1158.4592,1158.4592,0.0000
1874,255,1.08,38.4273,38.4273,0.0000
1874,37,5.28,1528.1785,1528.1785,0.0000
1874,191,1.75,210.0087,195.2676,14.7410
1874,98,6.30,2331.6173,2331.6173,0.0000
1874,33,3.56,2134.4482,1976.0099,158.4383
1874,197,7.65,4708.0537,2865.9343,1842.1194
1874,997,3.20,629.8596,629.8596,0.0000
1874,192,5.01,979.7668,979.7668,0.0000
1874,27,2.22,349.6715,213.3715,136.3000
1874,753,2.93,1122.2911,1122.2911,0.0000
1874,81,2.89,1028.3712,541.7715,486.5997
1874,196,1.27,659.0239,537.8448,121.1791
1874,632,7.82,259.3973,237.2317,22.1656
1874,967,1.09,1075.9737,900.4392,175.5346
1875,78,2.30,87.5284,66.7107,20.8177
1876,132,2.42,73.0410,59.5953,13.4457
1876,24,7.00,2997.2561,2997.2561,0.0000
1876,909,1.05,415.9923,234.6842,181.3081
1876,96,2.71,37.3625,37.3625,0.0000
1876,212,4.89,639.5623,592.8242,46.7381
1876,43,5.31,477.2403,331.7654,145.4749
1876,104,2.28,1454.8191,1229.2847,225.5344
1876,111,3.31,707.0833,707.0833,0.0000
1877,969,2.34,83.2326,76.5036,6.7291
1877,2,1.01,20.6726,20.6726,0.0000
1877,105,1.26,63.4456,52.9015,10.5441
1877,3,1.49,1597.4603,1235.1080,362.3523
1877,518,5.34,311.6806,284.5531,27.1276
1877,234,1.36,191.8851,172.5865,19.2986
1877,710,4.76,3172.2154,3172.2154,0.0000
1877,194,8.64,3575.7553,3575.7553,0.0000
1877,298,1.49,97.5910,97.5910,0.0000
1877,136,2.20,364.6580,265.7592,98.8987
1877,154,9.79,4390.0967,3785.9080,604.1887
1877,229,1.53,208.1362,119.9323,88.2039
1877,174,2.68,1528.6319,940.4986,588.1333
1877,164,3.04,1670.6860,1670.6860,0.0000
1877,112,1.17,762.4380,691.3472,71.0909
1878,776,1.71,259.9714,259.9714,0.0000
1878,96,4.57,747.0925,724.9672,22.1253
1878,97,4.51,689.6349,552.7684,136.8665
1878,335,5.48,5168.1408,5168.1408,0.0000
1878,27,1.47,613.5884,410.9053,202.6831
1878,399,1.68,106.6988,95.3360,11.3628
1878,542,1.24,257.1235,241.9477,15.1758
1878,55,1.38,45.3278,37.4694,7.8583
1878,34,6.59,3342.9112,3342.9112,0.0000
1878,229,5.21,1003.8042,674.4376,329.3666
1879,16,3.60,2068.2422,2068.2422,0.0000
1880,115,1.88,458.8648,458.8648,0.0000
1880,66,5.89,1900.9210,1550.8485,350.0724
1880,75,1.23,230.8537,165.1495,65.7043
1880,74,1.38,150.0700,106.5178,43.5521
1881,9,2.02,814.8523,814.8523,0.0000
1882,64,2.06,1193.1541,675.5825,517.5717
1882,171,4.36,698.2204,601.5015,96.7190
1882,101,2.54,1574.4337,1404.5391,169.8947
1882,488,1.46,35.3054,33.4423,1.8631
1883,8,2.56,197.6476,197.6476,0.0000
1883,51,6.46,1767.5640,1710.5892,56.9748
1883,23,2.14,1082.0230,1077.8929,4.1301
1883,773,1.81,62.2445,62.2445,0.0000
1883,94,4.46,223.3268,223.3268,0.0000
1883,12,4.02,697.1280,697.1280,0.0000
1884,10,2.56,1915.7055,1030.9672,884.7383
1884,99,2.24,983.9252,854.2479,129.6773
1885,210,5.60,2064.9738,1484.4376,580.5362
1885,25,3.59,546.8074,376.0454,170.7620
1886,50,5.48,2974.0527,2549.0453,425.0073
1886,107,4.90,3169.6507,2936.5326,233.1181
1886,775,2.75,3150.1373,2127.5628,1022.5746
1886,454,3.86,463.7054,449.3781,14.3272
1886,16,4.46,2232.6137,2169.9828,62.6309
1886,89,1.40,195.0537,112.0278,83.0259
1886,72,2.20,1088.2229,764.4829,323.7400
1886,98,3.35,1240.3647,1130.0711,110.2936
1887,229,6.02,1159.0327,1159.0327,0.0000
1887,18,1.77,306.5671,306.5671,0.0000
1887,542,3.37,699.1863,583.1545,116.0318
1887,32,1.27,219.9205,192.4276,27.4929
1887,473,1.76,287.1811,287.1811,0.0000
1887,489,2.87,845.6273,845.6273,0.0000
1888,596,1.96,185.5856,158.3250,27.2605
1888,49,1.22,139.3584,139.3584,0.0000
1888,344,5.61,3556.1113,2889.3679,666.7434
1889,17,2.02,685.8855,430.5848,255.3007
1889,823,3.17,1127.4630,1127.4630,0.0000
1890,43,1.75,931.8900,931.8900,0.0000
1890,218,3.75,1162.2645,1115.2526,47.0120
1890,22,4.19,1941.4949,1586.6263,354.8686
1890,5,3.33,531.0589,531.0589,0.0000
1890,15,5.61,2233.7205,1525.5514,708.1691
1891,54,1.93,1321.4259,1321.4259,0.0000
1891,10,6.28,553.8059,476.1606,77.6454
1891,60,6.54,140.6581,117.4253,23.2327
1891,962,2.19,1171.5172,863.5291,307.9881
1891,474,3.30,182.7503,182.7503,0.0000
1891,120,3.55,124.2065,110.8618,13.3447
1891,104,2.39,293.1061,287.2736,5.8325
1891,157,1.63,704.3402,601.7445,102.5957
1891,316,3.66,54.9227,44.9191,10.0036
1891,81,5.57,2179.4924,2065.7000,113.7924
1891,35,1.73,214.0048,200.2972,13.7076
1891,989,3.42,240.7352,190.8168,49.9184
1891,99,2.02,637.6587,637.6587,0.0000
1892,861,2.03,1636.8243,1444.3295,192.4948
1892,971,2.35,1043.6603,1043.6603,0.0000
1892,181,3.65,2166.4004,1774.2704,392.1300
1892,597,2.63,1386.9360,1102.9842,283.9518
1892,88,4.39,375.0641,375.0641,0.0000
1892,613,6.00,967.5265,837.2650,130.2614
1892,576,3.27,1034.9101,716.7143,318.1958
1892,832,3.41,710.3946,710.3946,0.0000
1892,167,2.66,1303.8792,1303.8792,0.0000
1892,359,4.95,3955.6271,3899.6382,55.9888
1892,81,2.24,1732.0285,1732.0285,0.0000
1893,105,2.24,2595.1822,2595.1822,0.0000
1894,33,2.00,941.1162,842.4024,98.7137
1895,176,5.25,435.4925,379.5912,55.9013
1895,969,2.18,1456.8466,984.1203,472.7262
1895,439,3.22,267.7048,267.7048,0.0000
1895,182,4.12,495.7144,428.8111,66.9032
1895,674,1.49,296.0446,275.4186,20.6260
1895,760,3.40,134.5151,109.8234,24.6917
1895,156,2.49,1021.4307,972.4355,48.9952
1895,87,1.48,1710.7469,1511.2226,199.5244
1895,212,7.53,1386.4743,1386.4743,0.0000
1895,37,8.57,778.0611,665.9938,112.0673
1896,778,7.73,2909.8157,2909.8157,0.0000
1896,475,2.06,253.9172,244.2506,9.6666
1896,173,2.09,58.9159,57.3242,1.5917
1896,694,3.84,1546.2425,1195.4047,350.8378
1897,7,6.29,1358.4982,1358.4982,0.0000
1898,434,6.30,1695.5914,1033.5842,662.0071
1898,4,1.30,739.5942,739.5942,0.0000
1899,93,1.09,441.0488,441.0488,0.0000
1900,160,2.30,1034.6918,1008.3323,26.3595
1900,227,3.87,479.2275,335.3218,143.9057
1900,56,4.84,398.0034,398.0034,0.0000
1900,696,3.90,4398.7971,4398.7971,0.0000
1900,25,3.60,89.1984,46.7887,42.4096
1900,133,3.28,1593.7149,1593.7149,0.0000
1901,90,1.82,1364.2770,1099.5756,264.7014
1901,643,1.99,205.5244,205.5244,0.0000
1901,78,3.10,2057.7549,1777.6937,280.0612
1901,983,2.31,583.7010,583.7010,0.0000
1901,26,1.84,31.9326,16.8835,15.0491
1901,448,1.18,604.1154,557.9324,46.1830
1901,103,6.21,1815.5256,1585.5449,229.9807
1901,49,8.14,5660.9052,5163.4117,497.4935
1901,537,4.50,965.9437,896.0267,69.9170
1902,73,2.67,1063.9387,1063.9387,0.0000
1902,832,7.98,1663.4450,1154.7616,508.6834
1902,146,4.73,144.1192,87.1792,56.9400
1902,34,1.28,97.1005,89.7359,7.3646
1902,419,3.83,1655.7300,1523.1984,132.5316
1903,59,1.48,744.0758,688.1817,55.8941
1903,86,4.10,1952.0935,1885.5441,66.5494
1903,3,1.27,162.1886,162.1886,0.0000
1903,29,1.82,138.9375,82.8668,56.0707
1903,11,7.44,1048.1534,1013.2980,34.8554
1903,79,1.90,29.7515,26.2208,3.5307
1904,52,1.50,473.5548,450.5801,22.9747
1904,614,6.69,1130.2383,948.3407,181.8976
1904,78,7.31,4949.2618,4612.6361,336.6257
1904,850,5.69,164.4453,164.4453,0.0000
1904,48,9.50,4973.2544,4973.2544,0.0000
1904,768,4.48,161.4069,161.4069,0.0000
1904,208,2.24,178.0423,125.7280,52.3143
1904,198,2.88,585.1880,331.2286,253.9594
1905,6,7.60,3622.5464,3622.5464,0.0000
1906,10,1.28,421.3700,421.3700,0.0000
1906,12,1.54,125.0061,110.2075,14.7987
1907,5,6.00,1007.5371,750.9823,256.5547
1907,833,3.61,293.4472,210.8442,82.6030
1908,45,4.12,447.5842,423.7404,23.8438
1908,39,2.14,1319.7264,723.0212,596.7052
1908,44,3.41,1182.5401,1026.1429,156.3973
1908,64,5.03,1872.4217,1571.2534,301.1684
1908,38,1.97,47.3790,47.3790,0.0000
1909,6,3.33,1587.3211,1587.3211,0.0000
1910,10,2.90,953.4102,613.7582,339.6520
1911,9,4.84,1534.6559,1534.6559,0.0000
1912,404,2.13,986.7412,582.5161,404.2251
1912,44,4.20,3611.1864,2829.8813,781.3051
1912,859,1.80,77.6257,54.9401,22.6857
1912,81,1.69,1449.4277,1449.4277,0.0000
1912,162,8.06,6049.0377,4673.2136,1375.8241
1913,8,3.11,613.4029,613.4029,0.0000
1913,362,1.55,679.9747,592.2913,87.6833
1913,115,4.83,5730.6480,5707.0445,23.6035
1914,45,2.48,629.5651,629.5651,0.0000
1915,7,3.66,395.3410,395.3410,0.0000
1916,19,5.37,2246.8781,2246.8781,0.0000
1916,5,6.78,1080.2267,1007.7574,72.4693
1916,32,3.16,256.9910,256.9910,0.0000
1917,17,4.54,1875.6814,1420.7711,454.9103
1918,51,1.19,169.4322,161.2111,8.2211
1918,124,1.68,289.8531,229.8502,60.0029
1918,249,1.65,57.9924,39.3104,18.6821
1918,157,1.92,1026.5211,1026.5211,0.0000
1918,867,5.60,714.8022,701.4877,13.3145
1918,117,5.88,4900.0606,4461.3217,438.7389
1919,88,4.84,128.2431,108.6553,19.5878
1919,362,7.00,3069.0057,2148.1133,920.8923
1920,79,1.80,794.7721,701.8019,92.9701
1920,692,4.29,230.4622,199.5916,30.8706
1920,124,2.65,455.8441,455.8441,0.0000
1920,470,8.82,665.6650,665.6650,0.0000
1920,74,1.69,248.5631,182.2197,66.3435
1920,212,1.38,181.0861,101.8502,79.2359
1920,109,1.15,239.9107,213.5929,26.3177
1920,126,3.07,103.7981,102.5095,1.2886
1920,746,6.78,5851.1472,5696.8607,154.2866
1920,121,6.61,2313.1383,2313.1383,0.0000
1921,4,4.69,2209.9658,1495.4799,714.4860
1922,333,3.61,231.7486,231.7486,0.0000
1922,140,2.91,183.9310,158.0742,25.8568
1922,931,7.86,2556.4111,1906.0642,650.3469
1922,195,2.41,426.5510,309.0009,117.5502
1922,644,1.64,1290.0965,1290.0965,0.0000
1922,9,1.61,1331.2992,1301.4410,29.8581
1922,61,1.45,393.9066,336.5027,57.4039
1922,115,1.80,440.1845,440.1845,0.0000
1922,29,4.46,3895.0198,3024.5562,870.4636
1922,794,4.62,3447.7515,3447.7515,0.0000
1923,104,5.03,271.1937,259.0299,12.1638
1924,33,3.33,1372.1326,1012.3222,359.8104
1924,191,2.36,558.7707,558.7707,0.0000
1925,8,2.35,1866.1925,1748.0018,118.1906
1925,423,5.68,3210.5953,2861.2391,349.3562
1925,26,1.25,21.7719,21.7719,0.0000
1925,246,1.23,213.4801,213.4801,0.0000
1925,83,3.90,594.7096,485.3004,109.4092
1925,63,5.43,1081.2554,602.5291,478.7263
1925,86,1.60,763.7983,561.0634,202.7349
1925,106,3.93,261.6049,176.5535,85.0514
1925,110,1.61,411.9015,411.9015,0.0000
1925,64,3.55,3083.2446,3083.2446,0.0000
1925,58,1.92,973.1842,856.3377,116.8465
1926,953,8.47,325.9123,325.9123,0.0000
1926,485,4.89,458.7159,389.8457,68.8701
1927,84,5.72,342.8987,342.8987,0.0000
1928,12,5.68,461.1146,361.6360,99.4786
1928,6,3.72,3053.5543,3053.5543,0.0000
1929,996,2.21,171.7822,171.7822,0.0000
1929,157,1.91,87.8266,73.3979,14.4286
1929,355,5.27,703.8063,703.8063,0.0000
1929,226,3.13,3712.6159,3712.6159,0.0000
1929,686,2.98,535.4271,535.4271,0.0000
1929,312,3.75,1573.2897,801.8131,771.4766
1929,129,2.66,128.5427,95.6325,32.9102
1930,86,2.72,1265.2280,1265.2280,0.0000
1930,58,3.72,215.2808,215.2808,0.0000
1930,38,1.37,986.4587,538.8773,447.5813
1930,47,6.96,454.1529,431.3142,22.8388
1930,90,7.20,1476.0329,1375.5209,100.5120
1930,51,1.29,192.3100,134.1515,58.1585
1930,248,1.38,510.5039,510.5039,0.0000
1931,701,1.05,110.5565,99.8041,10.7524
1931,897,6.60,3330.9876,3330.9876,0.0000
1931,21,4.39,2755.0777,1640.4726,1114.6051
1931,785,4.81,5970.1671,5687.4013,282.7658
1931,15,1.45,468.8522,468.8522,0.0000
1931,44,3.44,486.1685,398.7080,87.4605
1931,31,6.75,1129.4450,1129.4450,0.0000
1931,37,3.75,1570.2224,1556.1065,14.1159
1932,93,3.11,770.5897,597.8396,172.7501
1932,27,4.05,396.7834,277.0450,119.7385
1932,7,6.69,2810.4295,2370.5302,439.8993
1932,55,1.37,94.8380,94.8380,0.0000
1933,40,1.76,1129.8443,1129.8443,0.0000
1933,118,1.84,711.8851,683.0179,28.8671
1933,41,5.89,3096.3153,3096.3153,0.0000
1933,406,6.44,3372.7045,3035.9796,336.7249
1933,128,1.26,607.8792,607.8792,0.0000
1933,520,5.34,1438.8074,1070.2846,368.5228
1933,344,6.91,387.2993,310.7024,76.5969
1933,498,2.72,128.2549,128.2549,0.0000
1933,126,4.31,190.3424,190.3424,0.0000
1933,89,1.22,402.9280,398.8273,4.1007
1934,716,1.56,43.8797,24.0467,19.8330
1935,521,2.92,2172.8422,2172.8422,0.0000
1935,113,1.67,587.5017,328.7308,258.7709
1935,401,3.51,1846.8281,1224.3261,622.5020
1935,153,1.23,161.2410,161.2410,0.0000
1935,931,2.02,657.7770,525.8079,131.9691
1935,189,4.67,537.1459,366.3133,170.8326
1935,30,2.46,493.0519,372.2731,120.7788
1935,56,4.09,336.0038,247.7008,88.3030
1935,488,7.38,1777.9930,1777.9930,0.0000
1935,176,1.07,292.8698,292.8698,0.0000
1936,183,5.92,2543.1461,2147.7328,395.4133
1936,674,5.77,4473.6729,3221.7813,1251.8917
1936,401,4.49,101.9079,101.9079,0.0000
1936,7,2.87,1653.1018,870.4989,782.6030
1936,956,5.20,2672.2515,1895.4064,776.8451
1936,63,8.05,4794.8862,3677.4405,1117.4457
1936,193,1.43,249.0123,249.0123,0.0000
1937,5,5.11,1625.7892,1625.7892,0.0000
1938,4,7.79,3674.0602,3674.0602,0.0000
1939,954,2.81,453.0550,453.0550,0.0000
1939,869,1.68,520.1082,289.9957,230.1125
1939,176,2.16,488.5949,459.8935,28.7014
1939,643,1.93,199.4529,147.1189,52.3340
1996,294,4.14,390.0764,390.0764,0.0000
1939,228,1.25,886.8973,530.5864,356.3109
1939,983,3.80,957.8357,957.8357,0.0000
1940,167,3.31,568.8029,490.4891,78.3138
1940,42,3.46,221.7609,221.7609,0.0000
1940,245,1.51,94.6676,72.3856,22.2820
1940,178,2.56,1139.2815,1139.2815,0.0000
1940,110,2.13,759.6866,600.2953,159.3912
1940,119,2.44,669.2707,669.2707,0.0000
1940,585,1.69,417.0371,417.0371,0.0000
1940,761,3.18,60.5631,53.5246,7.0385
1940,211,5.85,4120.6530,4120.6530,0.0000
1940,153,4.44,627.7431,627.7431,0.0000
1940,821,4.30,1414.5325,1414.5325,0.0000
1940,33,2.65,1590.0189,1187.1566,402.8623
1940,14,3.12,1181.7109,1181.7109,0.0000
1940,336,1.93,2565.7308,2084.7674,480.9633
1940,702,1.93,1082.3308,878.9188,203.4120
1940,386,3.28,2911.2054,2911.2054,0.0000
1940,63,7.88,194.8664,180.5175,14.3490
1940,932,5.86,7417.9234,7417.9234,0.0000
1941,9,3.59,432.8802,307.4837,125.3966
1942,15,5.60,1812.8318,1603.0194,209.8124
1942,19,2.30,124.9502,124.9502,0.0000
1942,694,3.05,1751.0024,1496.1561,254.8463
1942,235,2.92,503.7794,450.5884,53.1911
1942,13,1.10,32.7106,23.6110,9.0996
1942,934,2.29,621.9653,524.3169,97.6485
1942,30,1.98,1190.1002,1190.1002,0.0000
1943,763,1.82,458.5560,300.8627,157.6933
1943,7,5.37,580.0622,580.0622,0.0000
1943,60,4.70,92.4404,62.5537,29.8867
1944,93,2.02,500.5137,291.5730,208.9406
1944,170,3.58,464.4461,464.4461,0.0000
1944,71,3.74,979.1699,728.7883,250.3816
1944,49,4.33,1050.3117,1050.3117,0.0000
1944,76,1.46,45.5453,44.9696,0.5758
1944,20,1.45,300.3595,225.6633,74.6962
1944,79,1.62,243.7471,131.4119,112.3352
1944,60,1.76,94.9078,94.9078,0.0000
1944,100,7.82,1272.4800,969.5859,302.8941
1945,18,6.63,1240.8079,765.9830,474.8249
1946,598,1.87,384.4372,384.4372,0.0000
1946,40,3.10,265.5686,248.7811,16.7875
1947,362,1.39,607.9726,329.0576,278.9150
1947,662,2.27,2344.8506,1229.4002,1115.4504
1947,3,3.40,2677.3158,2677.3158,0.0000
1948,402,7.16,1870.5802,1823.1689,47.4113
1948,73,3.70,1516.6902,1261.6547,255.0354
1948,429,1.64,152.4041,111.8311,40.5730
1948,105,8.51,9860.3429,7107.9614,2752.3815
1948,44,3.58,3077.6464,2566.6411,511.0053
1948,91,5.87,1409.4917,1227.9479,181.5438
1948,47,2.36,833.6858,557.3722,276.3136
1948,314,7.48,937.2628,937.2628,0.0000
1948,102,1.56,1134.0196,853.6715,280.3481
1948,31,8.08,5201.0109,5201.0109,0.0000
1948,32,1.81,751.0133,578.7109,172.3024
1948,30,1.72,608.8550,444.5704,164.2845
1948,859,1.82,78.7672,58.0391,20.7281
1949,724,1.94,46.5240,40.3367,6.1873
1949,193,1.37,383.1029,374.4922,8.6107
1949,203,1.58,1063.4024,665.9738,397.4286
1949,14,2.00,712.2847,712.2847,0.0000
1949,215,4.36,564.1433,297.8121,266.3313
1949,24,9.84,6818.2159,6413.3942,404.8217
1949,439,1.26,104.8964,77.2661,27.6302
1949,959,1.97,2076.6400,2076.6400,0.0000
1949,577,3.60,2175.1802,2175.1802,0.0000
1949,390,2.08,440.3620,419.6072,20.7548
1950,625,1.98,918.3123,855.0968,63.2156
1950,98,1.39,229.6364,205.2422,24.3942
1950,818,1.62,1110.4926,1110.4926,0.0000
1950,553,5.13,4262.3544,4262.3544,0.0000
1950,30,3.72,1319.0028,1244.8636,74.1392
1950,44,1.61,1386.9403,1099.1543,287.7860
1950,64,4.04,2336.8031,1729.5067,607.2964
1950,169,1.49,214.7173,191.0267,23.6906
1950,236,1.33,155.2892,129.1314,26.1578
1951,211,1.27,893.0826,893.0826,0.0000
1951,184,4.02,1335.0501,1108.1073,226.9428
1951,176,5.66,1619.1193,1370.4934,248.6259
1951,113,4.49,125.6487,116.7185,8.9303
1951,212,1.91,570.1557,570.1557,0.0000
1952,25,5.98,810.8114,716.6254,94.1860
1952,26,1.16,325.4202,309.3471,16.0731
1952,28,5.82,1609.6691,1107.1549,502.5142
1953,11,4.94,1944.9283,1043.7016,901.2267
1953,37,3.94,2666.1035,2666.1035,0.0000
1954,168,5.39,6111.2127,6111.2127,0.0000
1954,91,3.83,1444.6973,1211.6439,233.0533
1954,169,2.99,2967.5534,2967.5534,0.0000
1955,740,1.56,1526.1654,1453.6435,72.5218
1955,43,1.49,409.5984,359.0309,50.5675
1956,125,2.50,208.9359,208.9359,0.0000
1956,58,3.60,1410.3181,1410.3181,0.0000
1956,42,2.27,1554.1504,1224.0078,330.1425
1956,130,3.95,113.1446,113.1446,0.0000
1956,989,3.38,237.8799,207.2107,30.6692
1956,968,3.65,56.0697,31.5169,24.5529
1956,64,1.11,292.1843,292.1843,0.0000
1957,256,5.78,4127.2415,4127.2415,0.0000
1957,94,6.93,133.1628,96.6955,36.4673
1957,14,2.53,1603.8134,1494.0174,109.7961
1957,413,9.25,1055.0950,1055.0950,0.0000
1957,170,4.16,4927.9364,4927.9364,0.0000
1957,226,5.60,67.8644,53.2703,14.5942
1957,228,8.76,946.1773,946.1773,0.0000
1957,124,1.64,397.9973,315.5176,82.4797
1957,855,2.58,139.4474,94.0334,45.4140
1957,157,5.30,828.3983,828.3983,0.0000
1957,715,1.88,473.5005,473.5005,0.0000
1957,139,4.60,391.6803,385.2926,6.3877
1957,152,2.37,99.9821,58.5143,41.4678
1957,199,9.34,3886.8486,3339.8789,546.9697
1957,207,2.37,508.1077,477.9397,30.1680
1957,174,6.16,3514.0809,2402.7407,1111.3402
1957,965,6.45,5844.2990,3064.6795,2779.6194
1957,224,6.17,721.8856,649.9953,71.8904
1957,424,1.55,175.0105,113.1522,61.8584
1957,598,5.41,2558.1009,1731.5976,826.5034
1958,25,6.07,1104.1615,910.5478,193.6136
1958,914,4.94,2790.1758,2790.1758,0.0000
1958,10,4.62,730.1166,730.1166,0.0000
1958,94,1.06,53.1860,39.3354,13.8506
1958,329,1.07,322.0165,287.8171,34.1994
1958,85,1.07,174.9266,172.6223,2.3043
1959,42,1.78,191.9758,132.8002,59.1757
1959,163,1.85,178.9052,136.5700,42.3352
1959,872,2.16,2121.6841,1927.7247,193.9593
1959,909,2.81,1109.0266,1109.0266,0.0000
1959,767,1.01,307.4923,307.4923,0.0000
1959,156,1.65,313.9049,313.9049,0.0000
1960,362,3.73,1636.4162,1636.4162,0.0000
1960,32,3.44,2191.4866,1761.6012,429.8854
1960,528,1.33,129.5495,129.5495,0.0000
1961,489,1.35,396.5840,396.5840,0.0000
1961,947,3.51,387.8954,347.8791,40.0163
1961,103,1.40,130.9063,130.9063,0.0000
1961,69,5.08,2024.3987,1939.3794,85.0193
1961,63,1.51,419.9454,214.3719,205.5736
1961,45,2.60,283.0669,224.0728,58.9941
